Fundo,Modulo,Velocidad,Anio,Semana_de_cosecha,Semana_de_empaque,Fecha_de_cosecha,Etapa, Resultado, Humedad_relativa, Temperatura_minima, Temperatura_maxima, Radiacion_solar_maxima, Radiacion_solar
Inagro,15,40,2022,27,27,08/07/2022,Recepcion(R=30),68,77.25,12.60,27.80,832,5791
Inagro,15,40,2022,27,27,08/07/2022,Terminado(PT=125),68,77.25,12.60,27.80,832,5791
Inagro,15,40,2022,28,28,13/07/2022,Campo(C=8),4,80.21,13.40,26.80,928,5299
Inagro,15,40,2022,28,28,13/07/2022,Recepcion(R=30),27,80.21,13.40,26.80,928,5299
Inagro,15,40,2022,28,28,13/07/2022,Terminado(PT=125),126,80.21,13.40,26.80,928,5299
Inagro,15,45,2022,27,27,05/07/2022,Campo(C=8),3,80.21,13.30,27.60,883,5569
Inagro,15,45,2022,27,27,05/07/2022,Recepcion(R=30),27,80.21,13.30,27.60,883,5569
Inagro,15,45,2022,27,27,05/07/2022,Terminado(PT=125),177,80.21,13.30,27.60,883,5569
Inagro,15,46,2022,25,25,24/06/2022,Campo(C=8),5,80.17,13.60,26.20,781,4847
Inagro,15,46,2022,25,25,24/06/2022,Recepcion(R=30),28,80.17,13.60,26.20,781,4847
Inagro,15,46,2022,25,25,24/06/2022,Terminado(PT=125),177,80.17,13.60,26.20,781,4847
Inagro,15,50,2022,27,27,07/07/2022,Campo(C=8),3,80.42,13.10,25.60,842,5537
Inagro,15,50,2022,27,27,07/07/2022,Recepcion(R=30),54,80.42,13.10,25.60,842,5537
Inagro,15,50,2022,27,27,07/07/2022,Terminado(PT=125),125,80.42,13.10,25.60,842,5537
Inagro,15,(en blanco),2021,26,26,01/07/2021,Campo(C=8),13,82.08,13.90,25.60,879,4878
Inagro,15,(en blanco),2021,26,26,01/07/2021,Recepcion(R=30),15,82.08,13.90,25.60,879,4878
Inagro,15,(en blanco),2021,29,30,25/07/2021,Campo(C=8),24,81.50,16.40,24.50,602,2942
Inagro,15,(en blanco),2021,29,30,25/07/2021,Recepcion(R=30),36,81.50,16.40,24.50,602,2942
Inagro,15,(en blanco),2022,27,27,07/07/2022,Campo(C=8),1,80.42,13.10,25.60,842,5537
Inagro,15,(en blanco),2022,27,27,07/07/2022,Recepcion(R=30),24,80.42,13.10,25.60,842,5537
Inagro,16,25,2022,29,29,23/07/2022,Campo(C=8),6,76.25,15.30,28.20,850,5716
Inagro,16,25,2022,29,29,23/07/2022,Recepcion(R=30),25,76.25,15.30,28.20,850,5716
Inagro,16,25,2022,29,29,23/07/2022,Terminado(PT=125),72,76.25,15.30,28.20,850,5716
Inagro,16,27,2022,19,19,09/05/2022,Campo(C=8),5,82.71,15.30,26.90,861,4705
Inagro,16,27,2022,19,19,09/05/2022,Recepcion(R=30),48,82.71,15.30,26.90,861,4705
Inagro,16,27,2022,19,19,09/05/2022,Terminado(PT=125),165,82.71,15.30,26.90,861,4705
Inagro,16,27,2022,19,19,10/05/2022,Campo(C=8),5,78.92,15.30,26.70,814,3878
Inagro,16,27,2022,19,19,10/05/2022,Recepcion(R=30),31,78.92,15.30,26.70,814,3878
Inagro,16,27,2022,19,19,10/05/2022,Terminado(PT=125),127,78.92,15.30,26.70,814,3878
Inagro,16,27,2022,19,19,12/05/2022,Campo(C=8),5,80.08,16.00,27.70,921,6006
Inagro,16,27,2022,19,19,12/05/2022,Recepcion(R=30),22,80.08,16.00,27.70,921,6006
Inagro,16,27,2022,19,19,12/05/2022,Terminado(PT=125),162,80.08,16.00,27.70,921,6006
Inagro,16,28,2022,29,29,22/07/2022,Campo(C=8),7,79.83,14.30,25.70,852,5586
Inagro,16,28,2022,29,29,22/07/2022,Recepcion(R=30),49,79.83,14.30,25.70,852,5586
Inagro,16,28,2022,29,29,22/07/2022,Terminado(PT=125),149,79.83,14.30,25.70,852,5586
Inagro,16,29,2022,19,19,11/05/2022,Campo(C=8),4,77.13,14.90,28.70,859,5969
Inagro,16,29,2022,19,19,11/05/2022,Recepcion(R=30),24,77.13,14.90,28.70,859,5969
Inagro,16,29,2022,19,19,11/05/2022,Terminado(PT=125),152,77.13,14.90,28.70,859,5969
Inagro,16,30,2022,24,24,15/06/2022,Campo(C=8),4,76.71,11.90,26.40,824,5802
Inagro,16,30,2022,24,24,15/06/2022,Recepcion(R=30),7,76.71,11.90,26.40,824,5802
Inagro,16,30,2022,24,24,15/06/2022,Terminado(PT=125),202,76.71,11.90,26.40,824,5802
Inagro,16,32,2022,25,25,20/06/2022,Campo(C=8),4,81.46,14.40,26.70,833,4141
Inagro,16,32,2022,25,25,20/06/2022,Recepcion(R=30),14,81.46,14.40,26.70,833,4141
Inagro,16,32,2022,25,25,20/06/2022,Terminado(PT=125),109,81.46,14.40,26.70,833,4141
Inagro,16,32,2022,29,30,24/07/2022,Campo(C=8),5,79.92,14.80,27.30,862,5785
Inagro,16,32,2022,29,30,24/07/2022,Recepcion(R=30),39,79.92,14.80,27.30,862,5785
Inagro,16,32,2022,29,30,24/07/2022,Terminado(PT=125),142,79.92,14.80,27.30,862,5785
Inagro,16,34,2022,25,25,22/06/2022,Campo(C=8),4,76.71,14.40,26.50,853,4674
Inagro,16,34,2022,25,25,22/06/2022,Recepcion(R=30),27,76.71,14.40,26.50,853,4674
Inagro,16,34,2022,25,25,22/06/2022,Terminado(PT=125),209,76.71,14.40,26.50,853,4674
Inagro,16,35,2021,19,19,11/05/2021,Campo(C=8),7,76.79,15.40,29.40,877,6114
Inagro,16,35,2021,19,19,11/05/2021,Recepcion(R=30),16,76.79,15.40,29.40,877,6114
Inagro,16,35,2021,19,19,11/05/2021,Terminado(PT=125),141,76.79,15.40,29.40,877,6114
Inagro,16,35,2021,19,19,12/05/2021,Campo(C=8),14,79.58,15.50,29.30,879,5603
Inagro,16,35,2021,19,19,12/05/2021,Recepcion(R=30),15,79.58,15.50,29.30,879,5603
Inagro,16,35,2021,19,19,12/05/2021,Terminado(PT=125),68,79.58,15.50,29.30,879,5603
Inagro,16,35,2021,19,19,14/05/2021,Campo(C=8),8,79.92,17.10,27.80,876,6018
Inagro,16,35,2021,19,19,14/05/2021,Recepcion(R=30),23,79.92,17.10,27.80,876,6018
Inagro,16,35,2021,19,19,14/05/2021,Terminado(PT=125),142,79.92,17.10,27.80,876,6018
Inagro,16,35,2021,27,27,07/07/2021,Campo(C=8),8,81.08,15.60,24.10,642,3027
Inagro,16,35,2021,27,27,07/07/2021,Recepcion(R=30),19,81.08,15.60,24.10,642,3027
Inagro,16,35,2021,27,27,07/07/2021,Terminado(PT=125),82,81.08,15.60,24.10,642,3027
Inagro,16,35,2021,27,27,08/07/2021,Campo(C=8),13,79.29,12.40,27.90,840,5892
Inagro,16,35,2021,27,27,08/07/2021,Recepcion(R=30),22,79.29,12.40,27.90,840,5892
Inagro,16,35,2021,27,27,08/07/2021,Terminado(PT=125),90,79.29,12.40,27.90,840,5892
Inagro,16,38,2021,27,27,06/07/2021,Campo(C=8),8,81.58,12.30,26.80,862,5868
Inagro,16,38,2021,27,27,06/07/2021,Recepcion(R=30),16,81.58,12.30,26.80,862,5868
Inagro,16,38,2021,27,27,06/07/2021,Terminado(PT=125),103,81.58,12.30,26.80,862,5868
Inagro,16,38,2021,27,27,09/07/2021,Campo(C=8),7,82.50,15.80,22.40,397,1987
Inagro,16,38,2021,27,27,09/07/2021,Recepcion(R=30),17,82.50,15.80,22.40,397,1987
Inagro,16,38,2021,27,27,09/07/2021,Terminado(PT=125),47,82.50,15.80,22.40,397,1987
Inagro,16,40,2021,19,19,13/05/2021,Campo(C=8),7,80.96,16.20,29.70,731,4396
Inagro,16,40,2021,19,19,13/05/2021,Recepcion(R=30),13,80.96,16.20,29.70,731,4396
Inagro,16,40,2021,19,19,13/05/2021,Terminado(PT=125),103,80.96,16.20,29.70,731,4396
Inagro,16,40,2021,19,20,15/05/2021,Campo(C=8),12,80.79,17.40,28.20,864,5146
Inagro,16,40,2021,19,20,15/05/2021,Recepcion(R=30),18,80.79,17.40,28.20,864,5146
Inagro,16,40,2021,19,20,15/05/2021,Terminado(PT=125),138,80.79,17.40,28.20,864,5146
Inagro,16,41,2022,25,25,21/06/2022,Campo(C=8),5,81.54,12.70,25.80,801,4782
Inagro,16,41,2022,25,25,21/06/2022,Recepcion(R=30),6,81.54,12.70,25.80,801,4782
Inagro,16,41,2022,25,25,21/06/2022,Terminado(PT=125),197,81.54,12.70,25.80,801,4782
Inagro,16,42,2021,26,26,02/07/2021,Campo(C=8),12,84.08,14.90,20.80,285,1698
Inagro,16,42,2021,26,26,02/07/2021,Recepcion(R=30),23,84.08,14.90,20.80,285,1698
Inagro,16,42,2021,26,26,02/07/2021,Terminado(PT=125),112,84.08,14.90,20.80,285,1698
Inagro,16,42,2022,24,24,18/06/2022,Campo(C=8),5,76.33,13.80,26.80,819,5741
Inagro,16,42,2022,24,24,18/06/2022,Recepcion(R=30),26,76.33,13.80,26.80,819,5741
Inagro,16,42,2022,24,24,18/06/2022,Terminado(PT=125),94,76.33,13.80,26.80,819,5741
Inagro,16,45,2022,24,24,16/06/2022,Campo(C=8),4,78.58,11.30,25.60,830,5773
Inagro,16,45,2022,24,24,16/06/2022,Recepcion(R=30),26,78.58,11.30,25.60,830,5773
Inagro,16,45,2022,24,24,16/06/2022,Terminado(PT=125),73,78.58,11.30,25.60,830,5773
Inagro,16,47,2022,24,24,17/06/2022,Campo(C=8),5,80.25,12.00,26.20,821,4757
Inagro,16,47,2022,24,24,17/06/2022,Recepcion(R=30),27,80.25,12.00,26.20,821,4757
Inagro,16,47,2022,24,24,17/06/2022,Terminado(PT=125),129,80.25,12.00,26.20,821,4757
Inagro,16,(en blanco),2021,26,26,01/07/2021,Campo(C=8),8,82.08,13.90,25.60,879,4878
Inagro,16,(en blanco),2021,26,26,01/07/2021,Recepcion(R=30),15,82.08,13.90,25.60,879,4878
Inagro,16,(en blanco),2021,29,30,25/07/2021,Campo(C=8),19,81.50,16.40,24.50,602,2942
Inagro,16,(en blanco),2021,29,30,25/07/2021,Recepcion(R=30),36,81.50,16.40,24.50,602,2942
Inagro,17,25,2022,20,20,18/05/2022,Campo(C=8),5,75.63,15.70,27.60,684,4842
Inagro,17,25,2022,20,20,18/05/2022,Recepcion(R=30),31,75.63,15.70,27.60,684,4842
Inagro,17,25,2022,20,20,18/05/2022,Terminado(PT=125),220,75.63,15.70,27.60,684,4842
Inagro,17,30,2022,21,21,25/05/2022,Campo(C=8),4,79.33,13.44,26.38,839,5594
Inagro,17,30,2022,21,21,25/05/2022,Recepcion(R=30),10,79.33,13.44,26.38,839,5594
Inagro,17,30,2022,21,21,25/05/2022,Terminado(PT=125),113,79.33,13.44,26.38,839,5594
Inagro,17,31,2022,20,20,19/05/2022,Campo(C=8),4,73.46,17.00,29.00,854,5905
Inagro,17,31,2022,20,20,19/05/2022,Recepcion(R=30),36,73.46,17.00,29.00,854,5905
Inagro,17,31,2022,20,20,19/05/2022,Terminado(PT=125),222,73.46,17.00,29.00,854,5905
Inagro,17,31,2022,28,28,14/07/2022,Campo(C=8),4,83.29,14.50,22.80,772,3509
Inagro,17,31,2022,28,28,14/07/2022,Recepcion(R=30),39,83.29,14.50,22.80,772,3509
Inagro,17,31,2022,28,28,14/07/2022,Terminado(PT=125),83,83.29,14.50,22.80,772,3509
Inagro,17,31,2022,28,28,15/07/2022,Campo(C=8),5,80.67,14.50,22.30,857,3775
Inagro,17,31,2022,28,28,15/07/2022,Recepcion(R=30),21,80.67,14.50,22.30,857,3775
Inagro,17,31,2022,28,28,15/07/2022,Terminado(PT=125),166,80.67,14.50,22.30,857,3775
Inagro,17,32,2022,21,21,26/05/2022,Campo(C=8),4,80.08,15.55,23.88,468,2759
Inagro,17,32,2022,21,21,26/05/2022,Recepcion(R=30),7,80.08,15.55,23.88,468,2759
Inagro,17,32,2022,21,21,26/05/2022,Terminado(PT=125),222,80.08,15.55,23.88,468,2759
Inagro,17,33,2021,29,30,25/07/2021,Campo(C=8),23,81.50,16.40,24.50,602,2942
Inagro,17,33,2021,29,30,25/07/2021,Recepcion(R=30),37,81.50,16.40,24.50,602,2942
Inagro,17,33,2021,29,30,25/07/2021,Terminado(PT=125),107,81.50,16.40,24.50,602,2942
Inagro,17,33,2022,21,21,24/05/2022,Campo(C=8),3,78.17,12.77,26.22,857,6017
Inagro,17,33,2022,21,21,24/05/2022,Recepcion(R=30),13,78.17,12.77,26.22,857,6017
Inagro,17,33,2022,21,21,24/05/2022,Terminado(PT=125),201,78.17,12.77,26.22,857,6017
Inagro,17,35,2021,18,18,04/05/2021,Campo(C=8),11,74.17,16.50,30.70,901,6385
Inagro,17,35,2021,18,18,04/05/2021,Recepcion(R=30),38,74.17,16.50,30.70,901,6385
Inagro,17,35,2021,18,18,04/05/2021,Terminado(PT=125),127,74.17,16.50,30.70,901,6385
Inagro,17,35,2021,18,18,05/05/2021,Campo(C=8),18,78.75,17.20,28.70,904,6321
Inagro,17,35,2021,18,18,05/05/2021,Recepcion(R=30),42,78.75,17.20,28.70,904,6321
Inagro,17,35,2021,18,18,05/05/2021,Terminado(PT=125),56,78.75,17.20,28.70,904,6321
Inagro,17,35,2021,21,21,29/05/2021,Recepcion(R=30),24,87.88,17.20,22.70,354,2011
Inagro,17,35,2021,21,21,29/05/2021,Terminado(PT=125),112,87.88,17.20,22.70,354,2011
Inagro,17,35,2021,25,25,23/06/2021,Campo(C=8),9,80.21,15.80,26.70,842,5269
Inagro,17,35,2021,25,25,23/06/2021,Recepcion(R=30),16,80.21,15.80,26.70,842,5269
Inagro,17,35,2021,25,25,23/06/2021,Terminado(PT=125),91,80.21,15.80,26.70,842,5269
Inagro,17,35,2021,25,25,25/06/2021,Campo(C=8),9,81.17,15.10,25.30,776,4179
Inagro,17,35,2021,25,25,25/06/2021,Recepcion(R=30),24,81.17,15.10,25.30,776,4179
Inagro,17,35,2021,25,25,25/06/2021,Terminado(PT=125),67,81.17,15.10,25.30,776,4179
Inagro,17,35,2021,25,25,26/06/2021,Campo(C=8),12,81.17,14.70,26.60,925,4912
Inagro,17,35,2021,25,25,26/06/2021,Recepcion(R=30),22,81.17,14.70,26.60,925,4912
Inagro,17,35,2021,25,25,26/06/2021,Terminado(PT=125),71,81.17,14.70,26.60,925,4912
Inagro,17,35,2022,21,21,23/05/2022,Campo(C=8),4,77.58,14.27,27.22,845,5947
Inagro,17,35,2022,21,21,23/05/2022,Recepcion(R=30),12,77.58,14.27,27.22,845,5947
Inagro,17,35,2022,21,21,23/05/2022,Terminado(PT=125),206,77.58,14.27,27.22,845,5947
Inagro,17,36,2021,25,26,27/06/2021,Campo(C=8),6,79.67,15.80,25.90,758,4179
Inagro,17,36,2021,25,26,27/06/2021,Recepcion(R=30),19,79.67,15.80,25.90,758,4179
Inagro,17,36,2021,25,26,27/06/2021,Terminado(PT=125),59,79.67,15.80,25.90,758,4179
Inagro,17,38,2021,25,25,24/06/2021,Campo(C=8),10,83.00,16.80,21.80,318,1734
Inagro,17,38,2021,25,25,24/06/2021,Recepcion(R=30),21,83.00,16.80,21.80,318,1734
Inagro,17,38,2021,25,25,24/06/2021,Terminado(PT=125),48,83.00,16.80,21.80,318,1734
Inagro,17,38,2022,28,28,12/07/2022,Campo(C=8),4,80.83,12.90,27.20,845,5530
Inagro,17,38,2022,28,28,12/07/2022,Recepcion(R=30),44,80.83,12.90,27.20,845,5530
Inagro,17,38,2022,28,28,12/07/2022,Terminado(PT=125),87,80.83,12.90,27.20,845,5530
Inagro,17,39,2021,26,26,02/07/2021,Campo(C=8),8,84.08,14.90,20.80,285,1698
Inagro,17,39,2021,26,26,02/07/2021,Recepcion(R=30),33,84.08,14.90,20.80,285,1698
Inagro,17,39,2021,26,26,02/07/2021,Terminado(PT=125),115,84.08,14.90,20.80,285,1698
Inagro,17,39,2022,28,28,11/07/2022,Campo(C=8),5,80.46,14.50,24.80,827,5599
Inagro,17,39,2022,28,28,11/07/2022,Recepcion(R=30),20,80.46,14.50,24.80,827,5599
Inagro,17,39,2022,28,28,11/07/2022,Terminado(PT=125),163,80.46,14.50,24.80,827,5599
Inagro,17,40,2021,18,18,05/05/2021,Campo(C=8),11,78.75,17.20,28.70,904,6321
Inagro,17,40,2021,18,18,05/05/2021,Recepcion(R=30),30,78.75,17.20,28.70,904,6321
Inagro,17,40,2021,26,26,28/06/2021,Campo(C=8),11,77.92,16.90,25.70,482,3575
Inagro,17,40,2021,26,26,28/06/2021,Recepcion(R=30),13,77.92,16.90,25.70,482,3575
Inagro,17,40,2021,26,26,28/06/2021,Terminado(PT=125),69,77.92,16.90,25.70,482,3575
Inagro,17,40,2021,26,26,29/06/2021,Campo(C=8),11,79.71,16.80,27.00,942,5531
Inagro,17,40,2021,26,26,29/06/2021,Recepcion(R=30),28,79.71,16.80,27.00,942,5531
Inagro,17,40,2021,26,26,29/06/2021,Terminado(PT=125),68,79.71,16.80,27.00,942,5531
Inagro,17,40,2021,26,26,30/06/2021,Campo(C=8),9,81.67,16.60,24.70,575,3121
Inagro,17,40,2021,26,26,30/06/2021,Recepcion(R=30),12,81.67,16.60,24.70,575,3121
Inagro,17,40,2021,26,26,30/06/2021,Terminado(PT=125),36,81.67,16.60,24.70,575,3121
Inagro,17,40,2022,27,27,07/07/2022,Recepcion(R=30),26,80.42,13.10,25.60,842,5537
Inagro,17,40,2022,27,27,07/07/2022,Terminado(PT=125),137,80.42,13.10,25.60,842,5537
Inagro,17,40,2022,28,28,13/07/2022,Campo(C=8),4,80.21,13.40,26.80,928,5299
Inagro,17,40,2022,28,28,13/07/2022,Recepcion(R=30),44,80.21,13.40,26.80,928,5299
Inagro,17,40,2022,28,28,13/07/2022,Terminado(PT=125),90,80.21,13.40,26.80,928,5299
Inagro,17,(en blanco),2021,26,26,01/07/2021,Campo(C=8),8,82.08,13.90,25.60,879,4878
Inagro,17,(en blanco),2021,26,26,01/07/2021,Recepcion(R=30),26,82.08,13.90,25.60,879,4878
Inagro,18,18,2021,17,17,29/04/2021,Recepcion(R=30),39,74.58,16.40,31.60,912,6586
Inagro,18,18,2021,17,17,29/04/2021,Terminado(PT=125),95,74.58,16.40,31.60,912,6586
Inagro,18,22,2021,17,17,28/04/2021,Campo(C=8),10,76.63,16.30,31.30,968,6408
Inagro,18,22,2021,17,17,28/04/2021,Recepcion(R=30),18,76.63,16.30,31.30,968,6408
Inagro,18,22,2021,17,17,28/04/2021,Terminado(PT=125),62,76.63,16.30,31.30,968,6408
Inagro,18,25,2022,20,20,16/05/2022,Campo(C=8),4,80.38,14.90,27.40,866,3363
Inagro,18,25,2022,20,20,16/05/2022,Recepcion(R=30),24,80.38,14.90,27.40,866,3363
Inagro,18,25,2022,20,20,16/05/2022,Terminado(PT=125),204,80.38,14.90,27.40,866,3363
Inagro,18,25,2022,20,20,17/05/2022,Campo(C=8),3,76.04,14.70,31.20,909,5276
Inagro,18,25,2022,20,20,17/05/2022,Recepcion(R=30),29,76.04,14.70,31.20,909,5276
Inagro,18,25,2022,20,20,17/05/2022,Terminado(PT=125),150,76.04,14.70,31.20,909,5276
Inagro,18,26,2022,30,30,25/07/2022,Campo(C=8),7,81.21,15.00,25.90,858,5484
Inagro,18,26,2022,30,30,25/07/2022,Recepcion(R=30),40,81.21,15.00,25.90,858,5484
Inagro,18,26,2022,30,30,25/07/2022,Terminado(PT=125),131,81.21,15.00,25.90,858,5484
Inagro,18,26,2022,30,30,26/07/2022,Campo(C=8),6,82.29,15.20,24.70,883,4524
Inagro,18,26,2022,30,30,26/07/2022,Recepcion(R=30),50,82.29,15.20,24.70,883,4524
Inagro,18,26,2022,30,30,26/07/2022,Terminado(PT=125),103,82.29,15.20,24.70,883,4524
Inagro,18,27,2022,29,30,24/07/2022,Campo(C=8),8,79.92,14.80,27.30,862,5785
Inagro,18,27,2022,29,30,24/07/2022,Recepcion(R=30),42,79.92,14.80,27.30,862,5785
Inagro,18,27,2022,29,30,24/07/2022,Terminado(PT=125),138,79.92,14.80,27.30,862,5785
Inagro,18,30,2022,20,20,18/05/2022,Campo(C=8),6,75.63,15.70,27.60,684,4842
Inagro,18,30,2022,20,20,18/05/2022,Recepcion(R=30),53,75.63,15.70,27.60,684,4842
Inagro,18,31,2022,20,20,19/05/2022,Campo(C=8),5,73.46,17.00,29.00,854,5905
Inagro,18,31,2022,20,20,19/05/2022,Recepcion(R=30),30,73.46,17.00,29.00,854,5905
Inagro,18,31,2022,20,20,19/05/2022,Terminado(PT=125),206,73.46,17.00,29.00,854,5905
Inagro,18,32,2022,24,24,15/06/2022,Campo(C=8),5,76.71,11.90,26.40,824,5802
Inagro,18,32,2022,24,24,15/06/2022,Recepcion(R=30),7,76.71,11.90,26.40,824,5802
Inagro,18,32,2022,24,24,15/06/2022,Terminado(PT=125),172,76.71,11.90,26.40,824,5802
Inagro,18,33,2022,30,30,27/07/2022,Campo(C=8),8,81.42,15.00,26.50,859,5636
Inagro,18,33,2022,30,30,27/07/2022,Recepcion(R=30),26,81.42,15.00,26.50,859,5636
Inagro,18,33,2022,30,30,27/07/2022,Terminado(PT=125),128,81.42,15.00,26.50,859,5636
Inagro,18,35,2021,21,21,29/05/2021,Recepcion(R=30),18,87.88,17.20,22.70,354,2011
Inagro,18,35,2021,21,21,29/05/2021,Terminado(PT=125),128,87.88,17.20,22.70,354,2011
Inagro,18,35,2021,25,25,23/06/2021,Campo(C=8),7,80.21,15.80,26.70,842,5269
Inagro,18,35,2021,25,25,23/06/2021,Recepcion(R=30),17,80.21,15.80,26.70,842,5269
Inagro,18,35,2021,25,25,23/06/2021,Terminado(PT=125),88,80.21,15.80,26.70,842,5269
Inagro,18,35,2021,25,26,26/06/2021,Campo(C=8),9,81.17,14.70,26.60,925,4912
Inagro,18,35,2021,25,26,26/06/2021,Recepcion(R=30),18,81.17,14.70,26.60,925,4912
Inagro,18,35,2021,25,26,26/06/2021,Terminado(PT=125),137,81.17,14.70,26.60,925,4912
Inagro,18,35,2021,29,29,21/07/2021,Recepcion(R=30),16,81.00,17.20,27.30,877,4826
Inagro,18,35,2021,29,29,21/07/2021,Terminado(PT=125),100,81.00,17.20,27.30,877,4826
Inagro,18,35,2021,29,29,23/07/2021,Campo(C=8),5,83.04,14.10,26.70,814,3752
Inagro,18,35,2021,29,29,23/07/2021,Recepcion(R=30),22,83.04,14.10,26.70,814,3752
Inagro,18,35,2021,29,29,23/07/2021,Terminado(PT=125),69,83.04,14.10,26.70,814,3752
Inagro,18,35,2021,29,30,24/07/2021,Campo(C=8),4,77.83,16.10,28.30,935,5300
Inagro,18,35,2021,29,30,24/07/2021,Recepcion(R=30),29,77.83,16.10,28.30,935,5300
Inagro,18,35,2021,29,30,24/07/2021,Terminado(PT=125),107,77.83,16.10,28.30,935,5300
Inagro,18,37,2021,25,25,22/06/2021,Recepcion(R=30),15,79.08,17.60,27.80,765,3956
Inagro,18,37,2021,25,25,22/06/2021,Terminado(PT=125),75,79.08,17.60,27.80,765,3956
Inagro,18,37,2022,25,25,20/06/2022,Campo(C=8),4,81.46,14.40,26.70,833,4141
Inagro,18,37,2022,25,25,20/06/2022,Recepcion(R=30),12,81.46,14.40,26.70,833,4141
Inagro,18,37,2022,25,25,20/06/2022,Terminado(PT=125),182,81.46,14.40,26.70,833,4141
Inagro,18,38,2021,25,25,24/06/2021,Campo(C=8),8,83.00,16.80,21.80,318,1734
Inagro,18,38,2021,25,25,24/06/2021,Recepcion(R=30),21,83.00,16.80,21.80,318,1734
Inagro,18,38,2021,25,25,24/06/2021,Terminado(PT=125),77,83.00,16.80,21.80,318,1734
Inagro,18,38,2022,20,20,18/05/2022,Campo(C=8),5,75.63,15.70,27.60,684,4842
Inagro,18,38,2022,20,20,18/05/2022,Recepcion(R=30),47,75.63,15.70,27.60,684,4842
Inagro,18,38,2022,20,20,18/05/2022,Terminado(PT=125),182,75.63,15.70,27.60,684,4842
Inagro,18,38,2022,24,24,16/06/2022,Campo(C=8),5,78.58,11.30,25.60,830,5773
Inagro,18,38,2022,24,24,16/06/2022,Recepcion(R=30),23,78.58,11.30,25.60,830,5773
Inagro,18,38,2022,24,24,16/06/2022,Terminado(PT=125),153,78.58,11.30,25.60,830,5773
Inagro,18,39,2022,24,24,17/06/2022,Campo(C=8),6,80.25,12.00,26.20,821,4757
Inagro,18,39,2022,24,24,17/06/2022,Recepcion(R=30),31,80.25,12.00,26.20,821,4757
Inagro,18,39,2022,24,24,17/06/2022,Terminado(PT=125),216,80.25,12.00,26.20,821,4757
Inagro,18,40,2021,26,26,28/06/2021,Campo(C=8),8,77.92,16.90,25.70,482,3575
Inagro,18,40,2021,26,26,28/06/2021,Recepcion(R=30),29,77.92,16.90,25.70,482,3575
Inagro,18,40,2021,26,26,28/06/2021,Terminado(PT=125),40,77.92,16.90,25.70,482,3575
Inagro,18,43,2022,25,25,21/06/2022,Campo(C=8),6,81.54,12.70,25.80,801,4782
Inagro,18,43,2022,25,25,21/06/2022,Recepcion(R=30),14,81.54,12.70,25.80,801,4782
Inagro,18,43,2022,25,25,21/06/2022,Terminado(PT=125),179,81.54,12.70,25.80,801,4782
Inagro,18,44,2021,25,25,25/06/2021,Campo(C=8),9,81.17,15.10,25.30,776,4179
Inagro,18,44,2021,25,25,25/06/2021,Recepcion(R=30),23,81.17,15.10,25.30,776,4179
Inagro,18,44,2021,25,25,25/06/2021,Terminado(PT=125),68,81.17,15.10,25.30,776,4179
Inagro,18,44,2022,24,24,18/06/2022,Campo(C=8),4,76.33,13.80,26.80,819,5741
Inagro,18,44,2022,24,24,18/06/2022,Recepcion(R=30),24,76.33,13.80,26.80,819,5741
Inagro,18,44,2022,24,24,18/06/2022,Terminado(PT=125),105,76.33,13.80,26.80,819,5741
Inagro,18,48,2022,25,25,22/06/2022,Campo(C=8),4,76.71,14.40,26.50,853,4674
Inagro,18,48,2022,25,25,22/06/2022,Recepcion(R=30),50,76.71,14.40,26.50,853,4674
Inagro,18,48,2022,25,25,22/06/2022,Terminado(PT=125),186,76.71,14.40,26.50,853,4674
Inagro,25,15,2021,14,14,08/04/2021,Recepcion(R=30),28,77.46,19.30,32.00,943,5780
Inagro,25,15,2021,14,14,08/04/2021,Terminado(PT=125),147,77.46,19.30,32.00,943,5780
Inagro,25,20,2021,15,15,15/04/2021,Recepcion(R=30),23,72.67,18.90,31.00,990,6207
Inagro,25,20,2021,15,15,15/04/2021,Terminado(PT=125),110,72.67,18.90,31.00,990,6207
Inagro,25,23,2022,18,18,02/05/2022,Campo(C=8),4,76.79,14.40,30.90,883,6243
Inagro,25,23,2022,18,18,02/05/2022,Recepcion(R=30),22,76.79,14.40,30.90,883,6243
Inagro,25,23,2022,18,18,02/05/2022,Terminado(PT=125),116,76.79,14.40,30.90,883,6243
Inagro,25,23,2022,18,18,04/05/2022,Campo(C=8),6,76.67,16.80,31.60,873,5602
Inagro,25,23,2022,18,18,04/05/2022,Recepcion(R=30),33,76.67,16.80,31.60,873,5602
Inagro,25,23,2022,18,18,04/05/2022,Terminado(PT=125),134,76.67,16.80,31.60,873,5602
Inagro,25,25,2021,15,15,12/04/2021,Campo(C=8),7,77.42,18.60,30.40,875,6089
Inagro,25,25,2021,15,15,12/04/2021,Recepcion(R=30),22,77.42,18.60,30.40,875,6089
Inagro,25,25,2021,15,15,12/04/2021,Terminado(PT=125),89,77.42,18.60,30.40,875,6089
Inagro,25,25,2021,15,15,14/04/2021,Recepcion(R=30),21,77.67,17.20,29.80,893,5419
Inagro,25,25,2021,15,15,14/04/2021,Terminado(PT=125),132,77.67,17.20,29.80,893,5419
Inagro,25,25,2021,16,16,22/04/2021,Campo(C=8),15,76.54,17.80,30.40,921,6453
Inagro,25,25,2021,16,16,22/04/2021,Recepcion(R=30),15,76.54,17.80,30.40,921,6453
