Fundo,Modulo,Anio,Semana_de_cosecha,Velocidad,Etapa,Resultado,Temperatura_minima,Temperatura_maxima,Humedad_relativa,Radiacion_solar_maxima,Radiacion_solar
Inagro,16,2021,19,40,Recepcion(R=30),16,16.8,28.95,80.88,798,4771
Inagro,16,2021,19,40,Terminado(PT=125),120,16.8,28.95,80.88,798,4771
Inagro,16,2021,26,42,Campo(C=8),12,14.9,20.8,84.08,285,1698
Inagro,16,2021,26,42,Recepcion(R=30),23,14.9,20.8,84.08,285,1698
Inagro,16,2021,26,42,Terminado(PT=125),112,14.9,20.8,84.08,285,1698
Inagro,16,2021,27,35,Campo(C=8),11,14,26,80.19,741,4460
Inagro,16,2021,27,35,Recepcion(R=30),20,14,26,80.19,741,4460
Inagro,16,2021,27,35,Terminado(PT=125),86,14,26,80.19,741,4460
Inagro,16,2021,27,38,Campo(C=8),7,14.05,24.6,82.04,630,3928
Inagro,16,2021,27,38,Recepcion(R=30),16,14.05,24.6,82.04,630,3928
Inagro,16,2021,27,38,Terminado(PT=125),75,14.05,24.6,82.04,630,3928
Inagro,16,2022,19,27,Campo(C=8),5,15.53,27.1,80.57,865,4863
Inagro,16,2022,19,27,Recepcion(R=30),33,15.53,27.1,80.57,865,4863
Inagro,16,2022,19,27,Terminado(PT=125),152,15.53,27.1,80.57,865,4863
Inagro,16,2022,19,29,Campo(C=8),4,14.9,28.7,77.13,859,5969
Inagro,16,2022,19,29,Recepcion(R=30),24,14.9,28.7,77.13,859,5969
Inagro,16,2022,19,29,Terminado(PT=125),152,14.9,28.7,77.13,859,5969
Inagro,16,2022,24,30,Campo(C=8),4,11.9,26.4,76.71,824,5802
Inagro,16,2022,24,30,Recepcion(R=30),7,11.9,26.4,76.71,824,5802
Inagro,16,2022,24,30,Terminado(PT=125),202,11.9,26.4,76.71,824,5802
Inagro,16,2022,24,42,Campo(C=8),5,13.8,26.8,76.33,819,5741
Inagro,16,2022,24,42,Recepcion(R=30),26,13.8,26.8,76.33,819,5741
Inagro,16,2022,24,42,Terminado(PT=125),94,13.8,26.8,76.33,819,5741
Inagro,16,2022,24,45,Campo(C=8),4,11.3,25.6,78.58,830,5773
Inagro,16,2022,24,45,Recepcion(R=30),26,11.3,25.6,78.58,830,5773
Inagro,16,2022,24,45,Terminado(PT=125),73,11.3,25.6,78.58,830,5773
Inagro,16,2022,24,47,Campo(C=8),5,12,26.2,80.25,821,4757
Inagro,16,2022,24,47,Recepcion(R=30),27,12,26.2,80.25,821,4757
Inagro,16,2022,24,47,Terminado(PT=125),129,12,26.2,80.25,821,4757
Inagro,16,2022,25,32,Campo(C=8),4,14.4,26.7,81.46,833,4141
Inagro,16,2022,25,32,Recepcion(R=30),14,14.4,26.7,81.46,833,4141
Inagro,16,2022,25,32,Terminado(PT=125),109,14.4,26.7,81.46,833,4141
Inagro,16,2022,25,34,Campo(C=8),4,14.4,26.5,76.71,853,4674
Inagro,16,2022,25,34,Recepcion(R=30),27,14.4,26.5,76.71,853,4674
Inagro,16,2022,25,34,Terminado(PT=125),209,14.4,26.5,76.71,853,4674
Inagro,16,2022,25,41,Campo(C=8),5,12.7,25.8,81.54,801,4782
Inagro,16,2022,25,41,Recepcion(R=30),6,12.7,25.8,81.54,801,4782
Inagro,16,2022,25,41,Terminado(PT=125),197,12.7,25.8,81.54,801,4782
Inagro,16,2022,29,25,Campo(C=8),6,15.3,28.2,76.25,850,5716
Inagro,16,2022,29,25,Recepcion(R=30),25,15.3,28.2,76.25,850,5716
Inagro,16,2022,29,25,Terminado(PT=125),72,15.3,28.2,76.25,850,5716
Inagro,16,2022,29,28,Campo(C=8),7,14.3,25.7,79.83,852,5586
Inagro,16,2022,29,28,Recepcion(R=30),49,14.3,25.7,79.83,852,5586
Inagro,16,2022,29,28,Terminado(PT=125),149,14.3,25.7,79.83,852,5586
Inagro,16,2022,29,32,Campo(C=8),5,14.8,27.3,79.92,862,5785
Inagro,16,2022,29,32,Recepcion(R=30),39,14.8,27.3,79.92,862,5785
Inagro,16,2022,29,32,Terminado(PT=125),142,14.8,27.3,79.92,862,5785
Inagro,17,2021,18,35,Campo(C=8),14,16.84,29.72,76.41,902,6354
Inagro,17,2021,18,35,Recepcion(R=30),40,16.84,29.72,76.41,902,6354
Inagro,17,2021,18,35,Terminado(PT=125),92,16.85,29.7,76.46,903,6353
Inagro,17,2021,18,40,Campo(C=8),11,17.2,28.7,78.75,904,6321
Inagro,17,2021,18,40,Recepcion(R=30),30,17.2,28.7,78.75,904,6321
Inagro,17,2021,21,35,Recepcion(R=30),24,17.2,22.7,87.88,354,2011
Inagro,17,2021,21,35,Terminado(PT=125),112,17.2,22.7,87.88,354,2011
Inagro,17,2021,25,35,Campo(C=8),10,15.2,26.2,80.85,848,4787
Inagro,17,2021,25,35,Recepcion(R=30),20,15.2,26.2,80.85,848,4787
Inagro,17,2021,25,35,Terminado(PT=125),76,15.2,26.2,80.85,848,4787
Inagro,17,2021,25,36,Campo(C=8),6,15.8,25.9,79.67,758,4179
Inagro,17,2021,25,36,Recepcion(R=30),19,15.8,25.9,79.67,758,4179
Inagro,17,2021,25,36,Terminado(PT=125),59,15.8,25.9,79.67,758,4179
Inagro,17,2021,25,38,Campo(C=8),10,16.8,21.8,83,318,1734
Inagro,17,2021,25,38,Recepcion(R=30),21,16.8,21.8,83,318,1734
Inagro,17,2021,25,38,Terminado(PT=125),48,16.8,21.8,83,318,1734
Inagro,17,2021,26,39,Campo(C=8),8,14.9,20.8,84.08,285,1698
Inagro,17,2021,26,39,Recepcion(R=30),33,14.9,20.8,84.08,285,1698
Inagro,17,2021,26,39,Terminado(PT=125),115,14.9,20.8,84.08,285,1698
Inagro,17,2021,26,40,Campo(C=8),10,16.77,25.8,79.77,666,4076
Inagro,17,2021,26,40,Recepcion(R=30),17,16.77,25.8,79.77,666,4076
Inagro,17,2021,26,40,Terminado(PT=125),58,16.77,25.8,79.77,666,4076
Inagro,17,2021,29,33,Campo(C=8),23,16.4,24.5,81.5,602,2942
Inagro,17,2021,29,33,Recepcion(R=30),37,16.4,24.5,81.5,602,2942
Inagro,17,2021,29,33,Terminado(PT=125),107,16.4,24.5,81.5,602,2942
Inagro,17,2022,20,25,Campo(C=8),5,15.7,27.6,75.63,684,4842
Inagro,17,2022,20,25,Recepcion(R=30),31,15.7,27.6,75.63,684,4842
Inagro,17,2022,20,25,Terminado(PT=125),220,15.7,27.6,75.63,684,4842
Inagro,17,2022,20,31,Campo(C=8),4,17,29,73.46,854,5905
Inagro,17,2022,20,31,Recepcion(R=30),36,17,29,73.46,854,5905
Inagro,17,2022,20,31,Terminado(PT=125),222,17,29,73.46,854,5905
Inagro,17,2022,21,30,Campo(C=8),4,13.44,26.38,79.33,839,5594
Inagro,17,2022,21,30,Recepcion(R=30),10,13.44,26.38,79.33,839,5594
Inagro,17,2022,21,30,Terminado(PT=125),113,13.44,26.38,79.33,839,5594
Inagro,17,2022,21,32,Campo(C=8),4,15.55,23.88,80.08,468,2759
Inagro,17,2022,21,32,Recepcion(R=30),7,15.55,23.88,80.08,468,2759
Inagro,17,2022,21,32,Terminado(PT=125),222,15.55,23.88,80.08,468,2759
Inagro,17,2022,21,33,Campo(C=8),3,12.77,26.22,78.17,857,6017
Inagro,17,2022,21,33,Recepcion(R=30),13,12.77,26.22,78.17,857,6017
Inagro,17,2022,21,33,Terminado(PT=125),201,12.77,26.22,78.17,857,6017
Inagro,17,2022,21,35,Campo(C=8),4,14.27,27.22,77.58,845,5947
Inagro,17,2022,21,35,Recepcion(R=30),12,14.27,27.22,77.58,845,5947
Inagro,17,2022,21,35,Terminado(PT=125),206,14.27,27.22,77.58,845,5947
Inagro,17,2022,27,40,Recepcion(R=30),26,13.1,25.6,80.42,842,5537
Inagro,17,2022,27,40,Terminado(PT=125),137,13.1,25.6,80.42,842,5537
Inagro,17,2022,28,31,Campo(C=8),5,14.5,22.55,81.98,815,3642
Inagro,17,2022,28,31,Recepcion(R=30),30,14.5,22.55,81.98,815,3642
Inagro,17,2022,28,31,Terminado(PT=125),125,14.5,22.55,81.98,815,3642
Inagro,17,2022,28,38,Campo(C=8),4,12.9,27.2,80.83,845,5530
Inagro,17,2022,28,38,Recepcion(R=30),44,12.9,27.2,80.83,845,5530
Inagro,17,2022,28,38,Terminado(PT=125),87,12.9,27.2,80.83,845,5530
Inagro,17,2022,28,39,Campo(C=8),5,14.5,24.8,80.46,827,5599
Inagro,17,2022,28,39,Recepcion(R=30),20,14.5,24.8,80.46,827,5599
Inagro,17,2022,28,39,Terminado(PT=125),163,14.5,24.8,80.46,827,5599
Inagro,17,2022,28,40,Campo(C=8),4,13.4,26.8,80.21,928,5299
Inagro,17,2022,28,40,Recepcion(R=30),44,13.4,26.8,80.21,928,5299
Inagro,17,2022,28,40,Terminado(PT=125),90,13.4,26.8,80.21,928,5299
Inagro,18,2021,17,18,Recepcion(R=30),39,16.4,31.6,74.58,912,6586
Inagro,18,2021,17,18,Terminado(PT=125),95,16.4,31.6,74.58,912,6586
Inagro,18,2021,17,22,Campo(C=8),10,16.3,31.3,76.63,968,6408
Inagro,18,2021,17,22,Recepcion(R=30),18,16.3,31.3,76.63,968,6408
Inagro,18,2021,17,22,Terminado(PT=125),62,16.3,31.3,76.63,968,6408
Inagro,18,2021,21,35,Recepcion(R=30),18,17.2,22.7,87.88,354,2011
Inagro,18,2021,21,35,Terminado(PT=125),128,17.2,22.7,87.88,354,2011
Inagro,18,2021,25,35,Campo(C=8),8,15.25,26.65,80.69,884,5091
Inagro,18,2021,25,35,Recepcion(R=30),17,15.25,26.65,80.69,884,5091
Inagro,18,2021,25,35,Terminado(PT=125),112,15.25,26.65,80.69,884,5091
Inagro,18,2021,25,37,Recepcion(R=30),15,17.6,27.8,79.08,765,3956
Inagro,18,2021,25,37,Terminado(PT=125),75,17.6,27.8,79.08,765,3956
Inagro,18,2021,25,38,Campo(C=8),8,16.8,21.8,83,318,1734
Inagro,18,2021,25,38,Recepcion(R=30),21,16.8,21.8,83,318,1734
Inagro,18,2021,25,38,Terminado(PT=125),77,16.8,21.8,83,318,1734
Inagro,18,2021,25,44,Campo(C=8),9,15.1,25.3,81.17,776,4179
Inagro,18,2021,25,44,Recepcion(R=30),23,15.1,25.3,81.17,776,4179
Inagro,18,2021,25,44,Terminado(PT=125),68,15.1,25.3,81.17,776,4179
Inagro,18,2021,26,40,Campo(C=8),8,16.9,25.7,77.92,482,3575
Inagro,18,2021,26,40,Recepcion(R=30),29,16.9,25.7,77.92,482,3575
Inagro,18,2021,26,40,Terminado(PT=125),40,16.9,25.7,77.92,482,3575
Inagro,18,2021,29,35,Campo(C=8),5,15.1,27.5,80.44,875,4526
Inagro,18,2021,29,35,Recepcion(R=30),22,15.8,27.43,80.62,875,4626
Inagro,18,2021,29,35,Terminado(PT=125),92,15.8,27.43,80.62,875,4626
Inagro,18,2022,20,25,Campo(C=8),4,14.8,29.3,78.21,888,4320
Inagro,18,2022,20,25,Recepcion(R=30),27,14.8,29.3,78.21,888,4320
Inagro,18,2022,20,25,Terminado(PT=125),177,14.8,29.3,78.21,888,4320
Inagro,18,2022,20,30,Campo(C=8),6,15.7,27.6,75.63,684,4842
Inagro,18,2022,20,30,Recepcion(R=30),53,15.7,27.6,75.63,684,4842
Inagro,18,2022,20,31,Campo(C=8),5,17,29,73.46,854,5905
Inagro,18,2022,20,31,Recepcion(R=30),30,17,29,73.46,854,5905
Inagro,18,2022,20,31,Terminado(PT=125),206,17,29,73.46,854,5905
Inagro,18,2022,20,38,Campo(C=8),5,15.7,27.6,75.63,684,4842
Inagro,18,2022,20,38,Recepcion(R=30),47,15.7,27.6,75.63,684,4842
Inagro,18,2022,20,38,Terminado(PT=125),182,15.7,27.6,75.63,684,4842
Inagro,18,2022,24,32,Campo(C=8),5,11.9,26.4,76.71,824,5802
Inagro,18,2022,24,32,Recepcion(R=30),7,11.9,26.4,76.71,824,5802
Inagro,18,2022,24,32,Terminado(PT=125),172,11.9,26.4,76.71,824,5802
Inagro,18,2022,24,38,Campo(C=8),5,11.3,25.6,78.58,830,5773
Inagro,18,2022,24,38,Recepcion(R=30),23,11.3,25.6,78.58,830,5773
Inagro,18,2022,24,38,Terminado(PT=125),153,11.3,25.6,78.58,830,5773
Inagro,18,2022,24,39,Campo(C=8),6,12,26.2,80.25,821,4757
Inagro,18,2022,24,39,Recepcion(R=30),31,12,26.2,80.25,821,4757
Inagro,18,2022,24,39,Terminado(PT=125),216,12,26.2,80.25,821,4757
Inagro,18,2022,24,44,Campo(C=8),4,13.8,26.8,76.33,819,5741
Inagro,18,2022,24,44,Recepcion(R=30),24,13.8,26.8,76.33,819,5741
Inagro,18,2022,24,44,Terminado(PT=125),105,13.8,26.8,76.33,819,5741
Inagro,18,2022,25,37,Campo(C=8),4,14.4,26.7,81.46,833,4141
Inagro,18,2022,25,37,Recepcion(R=30),12,14.4,26.7,81.46,833,4141
Inagro,18,2022,25,37,Terminado(PT=125),182,14.4,26.7,81.46,833,4141
Inagro,18,2022,25,43,Campo(C=8),6,12.7,25.8,81.54,801,4782
Inagro,18,2022,25,43,Recepcion(R=30),14,12.7,25.8,81.54,801,4782
Inagro,18,2022,25,43,Terminado(PT=125),179,12.7,25.8,81.54,801,4782
Inagro,18,2022,25,48,Campo(C=8),4,14.4,26.5,76.71,853,4674
Inagro,18,2022,25,48,Recepcion(R=30),50,14.4,26.5,76.71,853,4674
Inagro,18,2022,25,48,Terminado(PT=125),186,14.4,26.5,76.71,853,4674
Inagro,18,2022,29,27,Campo(C=8),8,14.8,27.3,79.92,862,5785
Inagro,18,2022,29,27,Recepcion(R=30),42,14.8,27.3,79.92,862,5785
Inagro,18,2022,29,27,Terminado(PT=125),138,14.8,27.3,79.92,862,5785
Inagro,18,2022,30,26,Campo(C=8),6,15.1,25.3,81.75,871,5004
Inagro,18,2022,30,26,Recepcion(R=30),45,15.1,25.3,81.75,871,5004
Inagro,18,2022,30,26,Terminado(PT=125),117,15.1,25.3,81.75,871,5004
Inagro,18,2022,30,33,Campo(C=8),8,15,26.5,81.42,859,5636
Inagro,18,2022,30,33,Recepcion(R=30),26,15,26.5,81.42,859,5636
Inagro,18,2022,30,33,Terminado(PT=125),128,15,26.5,81.42,859,5636
Inagro,25,2021,14,15,Recepcion(R=30),28,19.3,32,77.46,943,5780
Inagro,25,2021,14,15,Terminado(PT=125),147,19.3,32,77.46,943,5780
Inagro,25,2021,15,20,Recepcion(R=30),23,18.9,31,72.67,990,6207
Inagro,25,2021,15,20,Terminado(PT=125),110,18.9,31,72.67,990,6207
Inagro,25,2021,15,25,Campo(C=8),7,18.6,30.4,77.42,875,6089
Inagro,25,2021,15,25,Recepcion(R=30),22,17.9,30.1,77.55,884,5754
Inagro,25,2021,15,25,Terminado(PT=125),111,17.9,30.1,77.55,884,5754
Inagro,25,2021,16,25,Campo(C=8),15,17.8,30.4,76.54,921,6453
Inagro,25,2021,16,25,Recepcion(R=30),15,17.8,30.4,76.54,921,6453
Inagro,25,2021,16,25,Terminado(PT=125),80,17.8,30.4,76.54,921,6453
Inagro,25,2021,19,25,Campo(C=8),7,15.4,29.4,76.79,877,6114
Inagro,25,2021,19,25,Recepcion(R=30),17,15.4,29.4,76.79,877,6114
Inagro,25,2021,19,25,Terminado(PT=125),113,15.4,29.4,76.79,877,6114
Inagro,25,2021,19,35,Campo(C=8),6,15.3,28.8,79.83,874,5311
Inagro,25,2021,19,35,Recepcion(R=30),18,15.3,28.8,79.83,874,5311
Inagro,25,2021,19,35,Terminado(PT=125),83,15.3,28.8,79.83,874,5311
Inagro,25,2021,19,38,Campo(C=8),6,16.2,29.7,80.96,731,4396
Inagro,25,2021,19,38,Recepcion(R=30),16,16.2,29.7,80.96,731,4396
Inagro,25,2021,19,38,Terminado(PT=125),138,16.2,29.7,80.96,731,4396
Inagro,25,2021,19,40,Campo(C=8),12,15.5,29.3,79.58,879,5603
Inagro,25,2021,19,40,Recepcion(R=30),19,15.5,29.3,79.58,879,5603
Inagro,25,2021,19,40,Terminado(PT=125),152,15.5,29.3,79.58,879,5603
Inagro,25,2022,16,30,Campo(C=8),4,18.2,30.7,73.79,899,5661
Inagro,25,2022,16,30,Recepcion(R=30),16,18.2,30.7,73.79,899,5661
Inagro,25,2022,16,30,Terminado(PT=125),95,18.2,30.7,73.79,899,5661
Inagro,25,2022,18,23,Campo(C=8),5,15.6,31.25,76.73,878,5923
Inagro,25,2022,18,23,Recepcion(R=30),28,15.6,31.25,76.73,878,5923
Inagro,25,2022,18,23,Terminado(PT=125),125,15.6,31.25,76.73,878,5923
Inagro,25,2022,18,25,Campo(C=8),5,17,28.9,81.38,951,4732
Inagro,25,2022,18,25,Recepcion(R=30),19,17,28.9,81.38,951,4732
Inagro,25,2022,18,25,Terminado(PT=125),147,17,28.9,81.38,951,4732
Inagro,25,2022,18,30,Campo(C=8),5,14.6,28.8,78.83,873,6078
Inagro,25,2022,18,30,Recepcion(R=30),21,14.6,28.8,78.83,873,6078
Inagro,25,2022,18,30,Terminado(PT=125),189,14.6,28.8,78.83,873,6078
Inagro,25,2022,22,40,Recepcion(R=30),20,14.38,25.66,76.29,844,3881
Inagro,25,2022,22,40,Terminado(PT=125),101,14.38,25.66,76.29,844,3881
Inagro,25,2022,22,41,Campo(C=8),4,16.27,28.38,76.63,782,4219
Inagro,25,2022,22,41,Recepcion(R=30),17,16.27,28.38,76.63,782,4219
Inagro,25,2022,22,41,Terminado(PT=125),93,16.27,28.38,76.63,782,4219
Inagro,25,2022,23,37,Campo(C=8),4,15.44,24.05,81.46,589,3055
Inagro,25,2022,23,37,Recepcion(R=30),11,15.44,24.05,81.46,589,3055
Inagro,25,2022,23,37,Terminado(PT=125),82,15.44,24.05,81.46,589,3055
Inagro,25,2022,23,43,Campo(C=8),5,15.5,27,79.88,880,4491
Inagro,25,2022,23,43,Recepcion(R=30),14,15.5,27,79.88,880,4491
Inagro,25,2022,23,43,Terminado(PT=125),55,15.5,27,79.88,880,4491
Inagro,25,2022,23,44,Campo(C=8),4,14.22,23.44,80.42,405,3033
Inagro,25,2022,23,44,Recepcion(R=30),19,14.22,23.44,80.42,405,3033
Inagro,25,2022,23,44,Terminado(PT=125),109,14.22,23.44,80.42,405,3033
Inagro,25,2022,23,49,Campo(C=8),4,15.61,26.94,79.21,812,5005
Inagro,25,2022,23,49,Recepcion(R=30),25,15.61,26.94,79.21,812,5005
Inagro,25,2022,23,49,Terminado(PT=125),58,15.61,26.94,79.21,812,5005
Inagro,26,2021,14,15,Recepcion(R=30),28,19.4,32.3,78.71,1089,6407
Inagro,26,2021,14,15,Terminado(PT=125),124,19.4,32.3,78.71,1089,6407
Inagro,26,2021,14,19,Campo(C=8),4,19.3,32,77.46,943,5780
Inagro,26,2021,14,19,Recepcion(R=30),34,19.3,32,77.46,943,5780
Inagro,26,2021,14,19,Terminado(PT=125),124,19.3,32,77.46,943,5780
Inagro,26,2021,14,22,Recepcion(R=30),31,20.1,31.8,72.21,954,6231
Inagro,26,2021,14,22,Terminado(PT=125),130,20.1,31.8,72.21,954,6231
Inagro,26,2021,15,22,Recepcion(R=30),28,18.9,31,72.67,990,6207
Inagro,26,2021,15,22,Terminado(PT=125),130,18.9,31,72.67,990,6207
Inagro,26,2021,16,25,Recepcion(R=30),21,17.8,30.4,76.54,921,6453
Inagro,26,2021,16,25,Terminado(PT=125),69,17.8,30.4,76.54,921,6453
Inagro,26,2021,16,28,Campo(C=8),14,18.3,30.4,78.63,925,6214
Inagro,26,2021,16,28,Recepcion(R=30),26,18.3,30.4,78.63,925,6214
Inagro,26,2021,16,28,Terminado(PT=125),123,18.3,30.4,78.63,925,6214
Inagro,26,2021,16,30,Campo(C=8),8,18.2,32.7,73.83,935,6008
Inagro,26,2021,16,30,Recepcion(R=30),23,18.2,32.7,73.83,935,6008
Inagro,26,2021,16,30,Terminado(PT=125),106,18.2,32.7,73.83,935,6008
Inagro,26,2021,16,32,Campo(C=8),14,17.4,32.2,75.54,968,6129
Inagro,26,2021,16,32,Recepcion(R=30),17,17.4,32.2,75.54,968,6129
Inagro,26,2021,16,32,Terminado(PT=125),124,17.4,32.2,75.54,968,6129
Inagro,26,2021,19,34,Campo(C=8),8,17.4,28.2,80.79,864,5146
Inagro,26,2021,19,34,Recepcion(R=30),16,17.4,28.2,80.79,864,5146
Inagro,26,2021,19,34,Terminado(PT=125),100,17.4,28.2,80.79,864,5146
Inagro,26,2021,19,35,Campo(C=8),9,17.1,27.8,79.92,876,6018
Inagro,26,2021,19,35,Recepcion(R=30),22,17.1,27.8,79.92,876,6018
Inagro,26,2021,19,35,Terminado(PT=125),158,17.1,27.8,79.92,876,6018
Inagro,26,2021,19,38,Campo(C=8),9,16.2,29.7,80.96,731,4396
Inagro,26,2021,19,38,Recepcion(R=30),14,16.2,29.7,80.96,731,4396
Inagro,26,2021,19,38,Terminado(PT=125),126,16.2,29.7,80.96,731,4396
Inagro,26,2022,15,20,Campo(C=8),4,16.6,28.8,76.29,910,6052
Inagro,26,2022,15,20,Recepcion(R=30),41,16.6,28.8,76.29,910,6052
Inagro,26,2022,15,20,Terminado(PT=125),99,16.6,28.8,76.29,910,6052
Inagro,26,2022,16,22,Campo(C=8),5,17.5,30,75.38,1098,5175
Inagro,26,2022,16,22,Recepcion(R=30),29,17.5,30,75.38,1098,5175
Inagro,26,2022,16,22,Terminado(PT=125),102,17.5,30,75.38,1098,5175
Inagro,26,2022,16,33,Campo(C=8),5,18.2,30.7,73.79,899,5661
Inagro,26,2022,16,33,Recepcion(R=30),14,18.2,30.7,73.79,899,5661
Inagro,26,2022,16,33,Terminado(PT=125),119,18.2,30.7,73.79,899,5661
Inagro,26,2022,16,34,Campo(C=8),4,17.8,32.5,74.71,948,6007
Inagro,26,2022,16,34,Recepcion(R=30),37,17.8,32.5,74.71,948,6007
Inagro,26,2022,16,34,Terminado(PT=125),119,17.8,32.5,74.71,948,6007
Inagro,26,2022,16,35,Campo(C=8),4,17.2,31.8,73.96,941,5148
Inagro,26,2022,16,35,Recepcion(R=30),33,17.2,31.8,73.96,941,5148
Inagro,26,2022,16,35,Terminado(PT=125),95,17.2,31.8,73.96,941,5148
Inagro,26,2022,22,37,Campo(C=8),6,16.27,28.38,76.63,782,4219
Inagro,26,2022,22,37,Recepcion(R=30),14,16.27,28.38,76.63,782,4219
Inagro,26,2022,22,37,Terminado(PT=125),76,16.27,28.38,76.63,782,4219
Inagro,26,2022,23,37,Campo(C=8),4,15.44,24.05,81.46,589,3055
Inagro,26,2022,23,37,Recepcion(R=30),18,15.44,24.05,81.46,589,3055
Inagro,26,2022,23,37,Terminado(PT=125),89,15.44,24.05,81.46,589,3055
Inagro,26,2022,23,44,Campo(C=8),5,14.96,24.44,80.47,647,3976
Inagro,26,2022,23,44,Recepcion(R=30),19,14.78,24.19,80.46,587,3740
Inagro,26,2022,23,44,Terminado(PT=125),170,14.78,24.19,80.46,587,3740
Inagro,26,2022,23,49,Campo(C=8),4,15.61,26.94,79.21,812,5005
Inagro,26,2022,23,49,Recepcion(R=30),11,15.61,26.94,79.21,812,5005
Inagro,26,2022,23,49,Terminado(PT=125),102,15.61,26.94,79.21,812,5005
Inagro,26,2022,24,42,Campo(C=8),4,11.9,26.4,76.71,824,5802
Inagro,26,2022,24,42,Recepcion(R=30),22,11.9,26.4,76.71,824,5802
Inagro,26,2022,24,42,Terminado(PT=125),201,11.9,26.4,76.71,824,5802
Inagro,26,2022,24,45,Campo(C=8),5,13.1,24.75,78.86,752,4563
Inagro,26,2022,24,45,Recepcion(R=30),29,13.1,24.75,78.86,752,4563
Inagro,26,2022,24,45,Terminado(PT=125),112,13.1,24.75,78.86,752,4563
Inagro,27,2021,14,18,Recepcion(R=30),21,19.3,32,77.46,943,5780
Inagro,27,2021,14,18,Terminado(PT=125),136,19.3,32,77.46,943,5780
Inagro,27,2021,15,20,Campo(C=8),10,17.3,29.7,80.46,966,5462
Inagro,27,2021,15,20,Recepcion(R=30),30,17.95,30.05,78.94,921,5776
Inagro,27,2021,15,20,Terminado(PT=125),99,17.95,30.05,78.94,921,5776
Inagro,27,2021,15,22,Campo(C=8),12,18.9,31,72.67,990,6207
Inagro,27,2021,15,22,Recepcion(R=30),21,18.9,31,72.67,990,6207
Inagro,27,2021,15,22,Terminado(PT=125),102,18.9,31,72.67,990,6207
Inagro,27,2021,15,24,Recepcion(R=30),22,17.2,29.8,77.67,893,5419
Inagro,27,2021,15,24,Terminado(PT=125),156,17.2,29.8,77.67,893,5419
Inagro,27,2021,16,25,Campo(C=8),18,17.8,30.4,76.54,921,6453
Inagro,27,2021,16,25,Recepcion(R=30),24,17.8,30.4,76.54,921,6453
Inagro,27,2021,16,25,Terminado(PT=125),119,17.8,30.4,76.54,921,6453
Inagro,27,2021,16,28,Campo(C=8),9,18.25,31.55,76.23,930,6111
Inagro,27,2021,16,28,Recepcion(R=30),24,18.25,31.55,76.23,930,6111
Inagro,27,2021,16,28,Terminado(PT=125),103,18.25,31.57,76.18,930,6109
Inagro,27,2021,19,35,Campo(C=8),8,15.35,29.1,78.31,876,5713
Inagro,27,2021,19,35,Recepcion(R=30),16,15.35,29.1,78.31,876,5713
Inagro,27,2021,19,35,Terminado(PT=125),109,15.35,29.1,78.31,876,5713
Inagro,27,2021,19,38,Campo(C=8),11,16.2,29.7,80.96,731,4396
Inagro,27,2021,19,38,Recepcion(R=30),14,16.2,29.7,80.96,731,4396
Inagro,27,2021,19,38,Terminado(PT=125),147,16.2,29.7,80.96,731,4396
Inagro,27,2021,19,40,Campo(C=8),12,15.5,29.3,79.58,879,5603
Inagro,27,2021,19,40,Recepcion(R=30),27,15.5,29.3,79.58,879,5603
Inagro,27,2021,19,40,Terminado(PT=125),147,15.5,29.3,79.58,879,5603
Inagro,27,2022,15,23,Campo(C=8),8,17.7,29.6,80.13,851,5449
Inagro,27,2022,15,23,Recepcion(R=30),39,17.7,29.6,80.13,851,5449
Inagro,27,2022,15,23,Terminado(PT=125),118,17.7,29.6,80.13,851,5449
Inagro,27,2022,15,30,Campo(C=8),8,18.9,30.9,78.25,912,5648
Inagro,27,2022,15,30,Recepcion(R=30),29,18.9,30.9,78.25,912,5648
Inagro,27,2022,15,30,Terminado(PT=125),124,18.9,30.9,78.25,912,5648
Inagro,27,2022,17,25,Campo(C=8),4,15.8,29.4,78.17,935,5059
Inagro,27,2022,17,25,Recepcion(R=30),28,15.8,29.4,78.17,935,5059
Inagro,27,2022,17,25,Terminado(PT=125),128,15.8,29.4,78.17,935,5059
Inagro,27,2022,22,27,Campo(C=8),3,16.33,27.88,71.58,875,5214
Inagro,27,2022,22,27,Recepcion(R=30),8,16.33,27.88,71.58,875,5214
Inagro,27,2022,22,27,Terminado(PT=125),73,16.33,27.88,71.58,875,5214
Inagro,27,2022,22,39,Campo(C=8),3,15.72,28.44,76.33,766,4174
Inagro,27,2022,22,39,Recepcion(R=30),25,15.72,28.44,76.33,766,4174
Inagro,27,2022,22,39,Terminado(PT=125),186,15.72,28.44,76.33,766,4174
Inagro,27,2022,22,40,Campo(C=8),5,13.83,25.83,75.46,848,4447
Inagro,27,2022,22,40,Recepcion(R=30),21,13.83,25.83,75.46,848,4447
Inagro,27,2022,22,40,Terminado(PT=125),116,13.83,25.83,75.46,848,4447
Inagro,28,2022,19,26,Campo(C=8),5,15.3,26.8,80.82,838,4292
Inagro,28,2022,19,26,Recepcion(R=30),30,15.3,26.8,80.82,838,4292
Inagro,28,2022,19,26,Terminado(PT=125),206,15.3,26.8,80.82,838,4292
Inagro,28,2022,19,29,Campo(C=8),6,14.9,28.7,77.13,859,5969
Inagro,28,2022,19,29,Recepcion(R=30),28,14.9,28.7,77.13,859,5969
